L_anypoint_x,L_anypoint_y,R_anypoint_x,R_anypoint_y,Confidence
1480.000,448.000,1454.672,464.860,0.553
2364.000,328.000,2166.557,352.052,0.553
328.000,594.000,128.689,610.598,0.553
1544.000,874.000,1522.191,889.370,0.553
2388.000,898.000,2205.586,915.389,0.553
1568.000,834.000,1545.657,848.169,0.553
1512.000,1060.000,1488.667,1073.868,0.553
528.000,770.000,369.902,785.050,0.553
648.000,786.000,513.817,801.924,0.553
900.000,1348.000,786.797,1363.420,0.553
1752.000,1500.000,1590.409,1533.096,0.553
1988.000,1494.000,1938.306,1501.528,0.552
1916.000,192.000,1860.002,234.441,0.552
456.000,778.000,282.350,793.388,0.552
368.000,552.000,176.139,569.731,0.552
496.000,1558.000,312.792,1572.117,0.552
1664.000,456.000,1638.524,472.472,0.552
336.000,1476.000,167.375,1490.631,0.552
2308.000,1020.000,2132.454,1035.086,0.552
2244.000,1236.000,2076.003,1243.416,0.552
264.000,682.000,49.140,697.237,0.552
2476.000,602.000,2262.223,665.994,0.552
1392.000,826.000,1373.285,843.927,0.552
796.000,1020.000,682.612,1034.483,0.552
1824.000,642.000,1776.603,658.434,0.552
780.000,690.000,658.361,698.204,0.552
956.000,538.000,932.392,554.122,0.552
1416.000,474.000,1392.564,490.985,0.552
1172.000,1446.000,1105.861,1460.266,0.552
1188.000,1228.000,1102.684,1243.746,0.552
264.000,1188.000,46.825,1203.240,0.552
2100.000,1422.000,1940.130,1448.889,0.551
2180.000,88.000,1994.963,112.179,0.551
344.000,578.000,144.327,595.180,0.551
2444.000,368.000,2229.251,390.423,0.551
1632.000,400.000,1598.515,421.143,0.551
376.000,1398.000,231.981,1414.223,0.551
1068.000,1566.000,859.828,1582.988,0.551
1276.000,426.000,1250.962,441.752,0.551
2556.000,280.000,2332.540,304.992,0.551
408.000,594.000,222.354,611.939,0.551
2028.000,1364.000,1901.297,1373.330,0.551
692.000,1188.000,588.777,1202.228,0.551
892.000,778.000,787.680,795.372,0.551
2212.000,1164.000,2043.218,1172.157,0.551
2436.000,1476.000,2237.250,1493.127,0.551
860.000,1052.000,746.372,1067.340,0.551
240.000,882.000,23.132,895.234,0.551
2484.000,922.000,2292.051,936.484,0.551
2348.000,898.000,2172.184,914.182,0.551
1760.000,304.000,1706.217,352.525,0.551
2364.000,1052.000,2180.774,1069.104,0.551
328.000,658.000,129.126,674.419,0.551
536.000,890.000,387.039,902.343,0.551
1148.000,602.000,1130.387,618.779,0.551
900.000,1052.000,787.127,1066.719,0.551
264.000,890.000,49.869,903.647,0.551
884.000,1028.000,782.355,1042.523,0.551
900.000,442.000,867.367,456.565,0.550
1936.000,1468.000,1887.771,1475.747,0.550
2476.000,1060.000,2275.605,1074.891,0.550
712.000,818.000,594.152,833.893,0.550
288.000,650.000,79.391,667.081,0.550
1164.000,1542.000,1146.375,1552.420,0.550
1236.000,778.000,1219.402,793.865,0.550
344.000,996.000,142.076,1011.734,0.550
1824.000,264.000,1784.121,287.672,0.550
1140.000,602.000,1122.215,619.015,0.550
716.000,874.000,595.955,887.955,0.550
368.000,802.000,185.155,818.889,0.550
480.000,996.000,311.267,1012.177,0.550
924.000,1316.000,818.542,1332.088,0.550
2460.000,200.000,2237.348,229.903,0.550
1600.000,722.000,1578.046,736.175,0.550
1156.000,1524.000,1196.444,1533.718,0.550
1496.000,416.000,1465.160,440.860,0.550
1584.000,914.000,1560.221,929.977,0.550
400.000,954.000,241.409,944.676,0.550
1504.000,1444.000,1357.523,1457.590,0.550
2284.000,1020.000,2108.406,1037.073,0.549
536.000,1044.000,373.250,1058.689,0.549
488.000,850.000,327.588,864.469,0.549
1776.000,1276.000,1631.747,1291.605,0.549
908.000,1052.000,794.751,1066.048,0.549
1156.000,890.000,1076.568,904.132,0.549
304.000,650.000,97.553,667.114,0.549
2500.000,1044.000,2292.396,1059.068,0.549
1052.000,360.000,1026.847,376.098,0.549
2380.000,112.000,2171.172,137.838,0.549
900.000,1220.000,804.271,1237.764,0.549
2532.000,232.000,2308.675,257.552,0.549
1028.000,602.000,1004.923,616.733,0.549
908.000,1180.000,813.830,1196.892,0.549
2188.000,64.000,2002.364,88.709,0.549
1076.000,384.000,1053.149,402.088,0.549
932.000,1108.000,843.720,1122.382,0.549
2380.000,352.000,2173.559,374.254,0.549
2000.000,1244.000,1888.399,1277.787,0.549
1244.000,1348.000,1132.761,1362.818,0.549
1736.000,1092.000,1705.206,1107.818,0.548
1204.000,1486.000,1021.110,1503.568,0.548
304.000,530.000,98.417,546.179,0.548
1172.000,626.000,1150.203,642.444,0.548
1624.000,1268.000,1696.453,1267.623,0.548
680.000,714.000,558.022,730.008,0.548
2556.000,64.000,2324.660,97.047,0.548
828.000,1172.000,750.712,1186.115,0.548
1392.000,520.000,1359.295,534.989,0.548
1180.000,1220.000,1094.975,1235.854,0.548
296.000,570.000,89.949,584.822,0.548
1912.000,1406.000,1841.614,1413.759,0.548
1472.000,682.000,1450.399,695.409,0.548
2180.000,1100.000,2027.103,1108.662,0.548
264.000,754.000,57.906,768.800,0.548
688.000,674.000,568.666,687.234,0.548
2524.000,570.000,2347.183,592.233,0.548
1132.000,1004.000,1051.105,996.561,0.548
956.000,1308.000,859.219,1323.599,0.548
1376.000,714.000,1358.806,728.388,0.547
1632.000,1300.000,1501.784,1317.329,0.547
2036.000,1308.000,1907.693,1315.392,0.547
584.000,488.000,441.744,503.920,0.547
756.000,610.000,637.913,625.522,0.547
2316.000,898.000,2155.536,912.632,0.547
1172.000,1364.000,1061.462,1377.577,0.547
2372.000,1558.000,2173.096,1573.720,0.547
1752.000,1348.000,1614.714,1361.756,0.547
836.000,256.000,1011.209,288.249,0.547
544.000,1638.000,263.529,1615.577,0.547
1236.000,578.000,1213.166,594.092,0.547
988.000,1116.000,899.075,1133.975,0.547
1480.000,1316.000,1352.025,1329.707,0.547
748.000,666.000,635.848,681.415,0.547
176.000,1862.000,208.266,1894.331,0.547
1664.000,448.000,1638.616,465.421,0.547
1912.000,1414.000,1838.509,1423.718,0.547
1520.000,786.000,1504.365,800.831,0.547
1228.000,610.000,1209.931,627.013,0.547
1584.000,786.000,1561.644,800.616,0.547
1624.000,1406.000,1493.386,1421.319,0.547
1576.000,594.000,1554.152,608.860,0.547
576.000,1276.000,464.688,1294.824,0.546
1800.000,80.000,1749.108,105.782,0.546
700.000,1348.000,580.149,1363.437,0.546
1520.000,730.000,1502.152,746.524,0.546
1448.000,706.000,1422.678,722.908,0.546
908.000,914.000,804.566,929.606,0.546
708.000,1068.000,581.019,1084.456,0.546
1448.000,1196.000,1414.589,1211.025,0.546
764.000,858.000,651.197,873.121,0.546
2396.000,480.000,2197.583,495.941,0.546
2524.000,810.000,2349.070,835.003,0.546
1904.000,40.000,1855.169,66.312,0.546
376.000,1438.000,200.501,1455.453,0.546
1648.000,464.000,1623.316,480.076,0.546
868.000,1300.000,755.864,1315.871,0.546
764.000,1292.000,659.145,1306.216,0.546
1672.000,762.000,1649.435,776.674,0.546
2332.000,1036.000,2146.850,1052.124,0.546
624.000,1526.000,425.101,1540.906,0.546
1472.000,1012.000,1455.592,1028.165,0.546
264.000,762.000,57.361,777.835,0.546
2468.000,96.000,2253.985,130.642,0.545
600.000,850.000,462.596,865.733,0.545
2220.000,1500.000,2051.018,1522.225,0.545
2436.000,922.000,2244.639,938.216,0.545
1076.000,674.000,1052.264,713.633,0.545
1504.000,24.000,1457.077,48.110,0.545
1376.000,562.000,1354.534,578.370,0.545
1600.000,464.000,1575.956,480.943,0.545
2124.000,1388.000,2012.135,1395.340,0.545
1076.000,1268.000,979.758,1283.765,0.545
1252.000,610.000,1230.555,625.760,0.545
1648.000,432.000,1621.912,447.779,0.545
2372.000,914.000,2193.312,929.517,0.545
1688.000,24.000,1645.211,49.099,0.545
2180.000,1068.000,2034.516,1056.914,0.545
728.000,746.000,611.089,761.531,0.545
1888.000,64.000,1832.587,88.020,0.544
764.000,706.000,650.467,721.963,0.544
1624.000,882.000,1598.297,916.189,0.544
2444.000,288.000,2228.229,313.996,0.544
232.000,224.000,16.219,246.536,0.544
812.000,1308.000,693.062,1324.100,0.544
972.000,1084.000,882.277,1099.722,0.544
448.000,1406.000,297.981,1421.937,0.544
1260.000,1220.000,1197.910,1236.674,0.544
1432.000,536.000,1410.199,553.077,0.544
1496.000,1092.000,1477.162,1107.892,0.544
1964.000,40.000,1916.044,63.624,0.544
2068.000,1380.000,1938.989,1385.818,0.544
424.000,714.000,248.600,730.275,0.544
2372.000,730.000,2180.009,783.855,0.544
328.000,810.000,126.876,826.677,0.543
756.000,1060.000,658.830,1077.894,0.543
2404.000,168.000,2188.763,201.087,0.543
480.000,176.000,448.008,192.909,0.543
720.000,1372.000,592.684,1394.947,0.543
2460.000,288.000,2244.102,312.071,0.543
1360.000,730.000,1342.427,744.793,0.543
1180.000,1790.000,1074.683,1884.652,0.543
1036.000,1244.000,954.328,1259.547,0.543
988.000,1292.000,885.202,1306.188,0.543
704.000,1052.000,575.888,1066.040,0.543
684.000,1268.000,581.223,1285.369,0.543
608.000,1606.000,402.071,1622.749,0.543
1408.000,778.000,1389.696,793.655,0.543
820.000,466.000,796.746,484.459,0.543
836.000,1100.000,730.810,1114.480,0.543
772.000,794.000,650.080,808.580,0.543
1268.000,1076.000,1244.221,1091.137,0.543
176.000,1510.000,24.267,1524.323,0.543
1504.000,456.000,1478.627,470.019,0.543
512.000,1436.000,489.070,1501.384,0.543
876.000,1292.000,765.751,1307.465,0.543
536.000,666.000,383.205,687.681,0.543
1392.000,682.000,1368.805,696.891,0.542
852.000,988.000,742.057,1004.861,0.542
868.000,368.000,843.058,385.239,0.542
2444.000,320.000,2227.522,341.716,0.542
876.000,698.000,772.269,713.614,0.542
1464.000,480.000,1431.533,499.036,0.542
996.000,1244.000,910.885,1259.837,0.542
616.000,1500.000,406.983,1515.530,0.542
1140.000,1380.000,1027.204,1389.408,0.542
584.000,1726.000,425.648,1683.694,0.542
1204.000,1380.000,1082.795,1395.062,0.542
1776.000,64.000,1726.520,87.259,0.542
2484.000,528.000,2275.625,543.902,0.542
1860.000,1204.000,1861.737,1172.764,0.542
956.000,1220.000,866.941,1236.878,0.542
288.000,778.000,78.851,793.939,0.542
2316.000,1004.000,2141.477,1017.367,0.542
1448.000,424.000,1423.301,440.060,0.542
1116.000,1260.000,1026.578,1274.807,0.542
852.000,1204.000,749.345,1221.820,0.542
1520.000,714.000,1500.688,730.173,0.542
592.000,1268.000,487.809,1283.733,0.542
664.000,512.000,529.896,535.777,0.542
1416.000,778.000,1398.174,795.127,0.542
1488.000,392.000,1457.778,410.758,0.542
544.000,1516.000,345.455,1532.796,0.541
2372.000,1566.000,2173.499,1583.525,0.541
1872.000,56.000,1823.143,82.426,0.541
1704.000,626.000,1682.547,640.142,0.541
2404.000,296.000,2194.360,319.296,0.541
1376.000,432.000,1350.565,448.965,0.541
1680.000,778.000,1653.537,793.836,0.541
2356.000,890.000,2181.633,906.150,0.541
2148.000,1324.000,2019.939,1341.231,0.541
2548.000,922.000,2338.943,938.438,0.541
640.000,1156.000,503.617,1172.319,0.541
2524.000,706.000,2342.671,727.442,0.541
1244.000,706.000,1226.053,721.314,0.541
1044.000,642.000,1021.580,658.187,0.541
1384.000,674.000,1365.238,689.648,0.541
2220.000,1292.000,2066.112,1316.918,0.541
528.000,1012.000,373.901,1026.072,0.541
1472.000,922.000,1448.079,937.751,0.541
1488.000,1300.000,1359.832,1313.393,0.541
1800.000,256.000,1768.307,278.821,0.541
724.000,1204.000,634.052,1218.171,0.541
1236.000,1614.000,1146.879,1630.694,0.541
1948.000,1486.000,1906.672,1499.835,0.541
1552.000,1356.000,1416.389,1371.600,0.541
756.000,1204.000,668.191,1217.896,0.541
2380.000,312.000,2177.389,334.920,0.540
384.000,610.000,194.084,624.739,0.540
1912.000,88.000,1871.089,113.979,0.540
1592.000,1332.000,1464.477,1341.921,0.540
456.000,1084.000,280.607,1098.369,0.540
2324.000,232.000,2124.817,262.825,0.540
1944.000,1558.000,1822.956,1576.147,0.540
440.000,1398.000,291.146,1413.787,0.540
2540.000,184.000,2317.218,215.116,0.540
828.000,1348.000,709.073,1362.483,0.540
344.000,520.000,151.203,538.466,0.540
1648.000,818.000,1621.630,834.300,0.540
1392.000,418.000,1369.060,433.744,0.540
2556.000,922.000,2348.495,937.998,0.540
2276.000,1084.000,2097.937,1098.957,0.540
1552.000,578.000,1531.453,594.179,0.540
892.000,1220.000,795.808,1236.936,0.539
1776.000,882.000,1745.810,897.381,0.539
528.000,440.000,385.434,465.407,0.539
820.000,738.000,708.613,752.875,0.539
2284.000,144.000,2093.064,169.059,0.539
592.000,898.000,449.696,913.220,0.539
1528.000,464.000,1503.979,479.666,0.539
1100.000,1140.000,1034.051,1155.832,0.539
568.000,874.000,422.676,890.591,0.539
416.000,530.000,233.522,544.814,0.539
1124.000,626.000,1104.977,641.999,0.539
2324.000,1004.000,2146.808,1017.926,0.539
2564.000,216.000,2338.068,247.717,0.539
836.000,1188.000,739.261,1204.695,0.539
2252.000,906.000,2107.458,922.952,0.538
320.000,96.000,103.681,103.828,0.538
352.000,730.000,158.844,745.430,0.538
1188.000,650.000,1170.362,666.892,0.538
304.000,826.000,93.943,844.224,0.538
1600.000,650.000,1576.164,664.754,0.538
1068.000,1236.000,988.421,1250.227,0.538
1084.000,746.000,980.600,753.285,0.538
2228.000,72.000,2044.317,103.704,0.538
248.000,754.000,30.339,771.727,0.538
1964.000,56.000,1915.923,80.623,0.538
748.000,1308.000,645.285,1323.588,0.538
836.000,442.000,790.157,458.617,0.538
256.000,730.000,41.207,745.195,0.538
2284.000,1268.000,2100.465,1292.362,0.538
2140.000,1316.000,2011.226,1333.641,0.538
2300.000,1582.000,2165.004,1654.287,0.538
1360.000,528.000,1335.450,544.906,0.538
528.000,1798.000,392.237,1724.927,0.538
656.000,842.000,520.657,850.694,0.538
1100.000,1036.000,1018.062,1051.021,0.538
1728.000,1020.000,1697.527,1034.069,0.538
2460.000,544.000,2196.780,537.553,0.538
328.000,754.000,129.086,769.024,0.538
1544.000,1060.000,1521.781,1076.564,0.538
1472.000,506.000,1447.742,522.366,0.537
1512.000,490.000,1488.559,508.277,0.537
2252.000,344.000,2069.443,360.581,0.537
440.000,1316.000,246.610,1347.772,0.537
1584.000,40.000,1536.495,65.743,0.537
1616.000,514.000,1594.199,529.211,0.537
2164.000,778.000,1994.040,844.066,0.537
1384.000,722.000,1362.412,737.153,0.537
2420.000,1500.000,2212.362,1507.554,0.537
1544.000,658.000,1522.332,676.566,0.537
680.000,906.000,553.773,921.807,0.537
1584.000,562.000,1558.810,580.321,0.537
584.000,1454.000,399.161,1471.835,0.537
884.000,1516.000,787.756,1515.846,0.537
2244.000,200.000,2065.690,217.637,0.537
2340.000,32.000,2132.544,65.702,0.537
884.000,666.000,781.303,679.936,0.536
1792.000,1292.000,1656.146,1308.274,0.536
1928.000,80.000,1886.874,106.863,0.536
1456.000,930.000,1438.859,943.746,0.536
2260.000,1518.000,2083.193,1541.546,0.536
1640.000,1252.000,1713.899,1245.986,0.536
2292.000,1550.000,2107.614,1574.475,0.536
304.000,480.000,98.167,498.320,0.536
828.000,1100.000,718.908,1115.262,0.536
1020.000,1284.000,925.078,1297.255,0.536
1608.000,506.000,1583.970,520.581,0.536
884.000,658.000,782.034,673.454,0.536
632.000,746.000,501.997,763.514,0.536
1044.000,296.000,1021.297,337.415,0.536
1656.000,746.000,1632.419,762.544,0.536
384.000,730.000,192.928,745.175,0.536
1832.000,232.000,1838.223,191.784,0.536
240.000,328.000,23.518,344.108,0.536
2492.000,128.000,2267.096,160.650,0.536
2500.000,256.000,2268.590,287.868,0.536
2244.000,1108.000,2067.887,1124.196,0.536
592.000,504.000,448.459,521.212,0.536
1648.000,914.000,1623.410,929.663,0.536
1156.000,818.000,1077.248,833.239,0.535
1432.000,996.000,1414.696,1010.135,0.535
2500.000,328.000,2285.651,351.348,0.535
352.000,786.000,157.524,802.430,0.535
2220.000,200.000,2043.103,217.191,0.535
440.000,866.000,264.069,880.173,0.535
2572.000,618.000,2389.518,637.255,0.535
1456.000,842.000,1437.787,855.585,0.535
536.000,778.000,381.754,792.308,0.535
1188.000,1886.000,828.712,1908.460,0.535
1856.000,24.000,1809.912,51.147,0.535
1068.000,522.000,1038.122,537.047,0.535
1656.000,988.000,1632.597,1002.557,0.535
2524.000,464.000,2307.527,487.639,0.535
892.000,1268.000,789.006,1284.760,0.535
1904.000,56.000,1856.443,79.503,0.535
1528.000,424.000,1503.101,442.440,0.535
368.000,1550.000,266.646,1542.271,0.535
1068.000,440.000,1045.370,453.422,0.535
280.000,232.000,72.649,256.423,0.535
2236.000,1244.000,2068.319,1250.235,0.534
2276.000,1710.000,2027.630,1831.415,0.534
1624.000,1340.000,1494.631,1355.496,0.534
1860.000,216.000,1867.911,176.657,0.534
1244.000,546.000,1220.889,563.675,0.534
1752.000,1260.000,1623.785,1275.658,0.534
696.000,1406.000,550.476,1423.500,0.534
504.000,1886.000,169.152,1917.345,0.534
1236.000,858.000,1203.235,873.421,0.534
1640.000,432.000,1615.199,445.863,0.534
672.000,520.000,537.073,546.203,0.534
1640.000,730.000,1615.280,745.607,0.534
528.000,818.000,370.951,832.501,0.534
328.000,506.000,127.007,523.822,0.534
328.000,1390.000,176.197,1405.283,0.534
1520.000,418.000,1494.276,435.869,0.534
1092.000,1364.000,981.166,1378.323,0.534
1416.000,988.000,1399.697,996.892,0.534
700.000,602.000,582.120,617.469,0.534
1100.000,1308.000,995.157,1324.502,0.533
940.000,538.000,916.046,554.111,0.533
568.000,882.000,424.223,896.896,0.533
892.000,1076.000,802.819,1091.992,0.533
932.000,858.000,618.606,913.869,0.533
844.000,1220.000,737.986,1237.708,0.533
1496.000,1276.000,1368.770,1290.107,0.533
2500.000,1012.000,2291.267,1025.923,0.533
304.000,1476.000,129.539,1491.388,0.533
2436.000,1540.000,2300.512,1539.663,0.533
2228.000,192.000,2052.658,209.013,0.533
724.000,1012.000,602.919,1027.230,0.533
804.000,1476.000,643.386,1492.729,0.533
2532.000,562.000,2357.895,583.981,0.533
2372.000,1678.000,2109.457,1797.974,0.533
2484.000,1044.000,2282.578,1061.247,0.533
1776.000,1702.000,1544.662,1701.634,0.533
552.000,1518.000,688.599,1470.466,0.532
312.000,562.000,106.015,576.513,0.532
1108.000,400.000,1084.240,417.911,0.532
1236.000,1308.000,1138.017,1323.550,0.532
320.000,208.000,167.928,264.140,0.532
1440.000,938.000,1423.224,951.707,0.532
1980.000,72.000,1931.827,102.139,0.532
788.000,1180.000,698.505,1197.586,0.532
1536.000,602.000,1512.051,617.417,0.532
2356.000,506.000,2292.233,579.759,0.532
2196.000,88.000,2010.886,111.380,0.532
1312.000,240.000,1312.546,264.596,0.532
1640.000,472.000,1616.096,488.287,0.532
1616.000,1268.000,1688.221,1267.358,0.532
2524.000,168.000,2302.613,198.397,0.532
1124.000,1036.000,1041.530,1050.160,0.532
1736.000,996.000,1705.700,1010.737,0.532
416.000,988.000,229.667,1004.088,0.532
1268.000,1148.000,1210.560,1162.713,0.532
272.000,1204.000,55.942,1220.139,0.532
1760.000,650.000,1736.058,665.587,0.532
328.000,1348.000,119.074,1380.111,0.532
2300.000,168.000,2106.849,192.335,0.532
584.000,1606.000,367.138,1627.492,0.531
568.000,706.000,423.530,712.766,0.531
1632.000,1004.000,1605.978,1018.377,0.531
656.000,562.000,527.019,577.825,0.531
1576.000,456.000,1550.315,473.368,0.531
1544.000,152.000,1496.932,200.913,0.531
2292.000,1444.000,2108.512,1459.319,0.531
932.000,1638.000,707.978,1654.197,0.531
940.000,1276.000,845.056,1290.897,0.531
2204.000,778.000,2004.017,873.977,0.531
1188.000,1132.000,1147.455,1147.506,0.531
2428.000,1462.000,2229.255,1468.789,0.531
640.000,778.000,507.124,793.893,0.531
424.000,1718.000,136.246,1701.246,0.531
432.000,634.000,255.921,651.414,0.531
2420.000,16.000,2196.094,46.642,0.531
836.000,1172.000,757.150,1186.554,0.531
608.000,922.000,470.581,935.667,0.531
892.000,1116.000,795.018,1132.648,0.531
692.000,1116.000,613.511,1133.282,0.531
1408.000,714.000,1386.893,728.471,0.531
1832.000,72.000,1781.864,97.791,0.531
2308.000,120.000,2113.700,145.149,0.531
1736.000,184.000,1694.596,120.171,0.531
1180.000,1212.000,1097.373,1227.575,0.530
2516.000,1806.000,2307.777,1823.658,0.530
1512.000,376.000,1489.436,392.149,0.530
1124.000,1406.000,996.192,1420.940,0.530
1276.000,1172.000,1203.807,1186.230,0.530
1656.000,368.000,1633.377,384.244,0.530
272.000,770.000,64.615,786.501,0.530
1624.000,56.000,1577.890,86.844,0.530
416.000,578.000,230.372,594.401,0.530
672.000,602.000,551.187,608.639,0.530
2388.000,442.000,2187.186,464.965,0.530
964.000,1268.000,869.387,1284.462,0.530
1236.000,1172.000,1164.925,1186.600,0.530
2364.000,498.000,2299.093,571.046,0.530
1704.000,40.000,1660.473,65.804,0.530
1752.000,682.000,1729.318,697.766,0.530
1552.000,1212.000,1527.963,1246.830,0.530
1488.000,1332.000,1357.712,1343.014,0.530
1512.000,1444.000,1366.862,1457.441,0.530
400.000,818.000,213.534,834.845,0.529
1656.000,922.000,1630.504,937.244,0.529
1004.000,64.000,1274.559,103.188,0.529
1440.000,996.000,1422.356,1009.522,0.529
868.000,810.000,762.334,824.675,0.529
1400.000,666.000,1381.926,681.565,0.529
860.000,400.000,842.380,439.590,0.529
956.000,1148.000,867.897,1162.756,0.529
2000.000,408.000,1942.800,481.647,0.529
632.000,570.000,496.534,584.634,0.529
1736.000,930.000,1704.859,944.122,0.529
240.000,496.000,22.155,511.248,0.529
2444.000,168.000,2220.829,200.846,0.529
2300.000,1742.000,2051.984,1873.083,0.529
